Country,Year,GDP_Predicted,MAPE,RMSE
Namibia,2027,2.815248914936285,7.653421846936023,0.20038445266340907
Namibia,2028,2.816362671787588,7.653421846936023,0.20038445266340907
Niger,2024,10.179072942001019,44.043086978058454,3.0337328083570516
Niger,2025,9.84086666850128,44.043086978058454,3.0337328083570516
Niger,2026,9.256997083161172,44.043086978058454,3.0337328083570516
Niger,2027,9.049496362841303,44.043086978058454,3.0337328083570516
Niger,2028,9.090362702534842,44.043086978058454,3.0337328083570516
Nigeria,2024,3.1634441687476467,11.059012303661216,0.3471727111175702
Nigeria,2025,3.2772425163766306,11.059012303661216,0.3471727111175702
Nigeria,2026,3.356474856216675,11.059012303661216,0.3471727111175702
Nigeria,2027,3.41164054014203,11.059012303661216,0.3471727111175702
Nigeria,2028,3.4500497640662005,11.059012303661216,0.3471727111175702
Rwanda,2024,5.94791666666667,15.301415171312257,1.2194791266265164
Rwanda,2025,5.94791666666667,15.301415171312257,1.2194791266265164
Rwanda,2026,5.94791666666667,15.301415171312257,1.2194791266265164
Rwanda,2027,5.94791666666667,15.301415171312257,1.2194791266265164
Rwanda,2028,5.94791666666667,15.301415171312257,1.2194791266265164
Senegal,2024,5.679113930520302,20.460959442068983,2.3003644765927613
Senegal,2025,5.679113930520302,20.460959442068983,2.3003644765927613
Senegal,2026,5.679113930520302,20.460959442068983,2.3003644765927613
Senegal,2027,5.679113930520302,20.460959442068983,2.3003644765927613
Senegal,2028,5.679113930520302,20.460959442068983,2.3003644765927613
Seychelles,2024,3.5827564980220266,4.676637284712518,0.2053564174693314
Seychelles,2025,3.581200789786641,4.676637284712518,0.2053564174693314
Seychelles,2026,3.581200789786641,4.676637284712518,0.2053564174693314
Seychelles,2027,3.581200789786641,4.676637284712518,0.2053564174693314
Seychelles,2028,3.581200789786641,4.676637284712518,0.2053564174693314
Sierra Leone,2024,1.66209938392584,93.07458590030902,4.4599645800467655
Sierra Leone,2025,0.0,93.07458590030902,4.4599645800467655
Sierra Leone,2026,0.0,93.07458590030902,4.4599645800467655
Sierra Leone,2027,0.0,93.07458590030902,4.4599645800467655
Sierra Leone,2028,0.0,93.07458590030902,4.4599645800467655
Somalia,2024,3.6161359228772665,14.036640464393349,0.7101421979436213
Somalia,2025,3.692578421837071,14.036640464393349,0.7101421979436213
Somalia,2026,3.483369251865341,14.036640464393349,0.7101421979436213
Somalia,2027,3.1548814703433004,14.036640464393349,0.7101421979436213
Somalia,2028,3.1548814703433004,14.036640464393349,0.7101421979436213
South Africa,2024,1.8889706999152975,32.874292976726345,0.5182312092931175
South Africa,2025,2.0211615677686168,32.874292976726345,0.5182312092931175
South Africa,2026,2.0211615677686168,32.874292976726345,0.5182312092931175
South Africa,2027,2.0211615677686168,32.874292976726345,0.5182312092931175
South Africa,2028,2.0211615677686168,32.874292976726345,0.5182312092931175
South Sudan Republic of,2024,3.4751156164142247,29.783971326237758,1.4330878400220821
South Sudan Republic of,2025,4.134540689007508,29.783971326237758,1.4330878400220821
South Sudan Republic of,2026,2.5691614264156666,29.783971326237758,1.4330878400220821
South Sudan Republic of,2027,2.403979378169754,29.783971326237758,1.4330878400220821
South Sudan Republic of,2028,3.1955838201953988,29.783971326237758,1.4330878400220821
Sudan,2024,2.8121952455700563,4.386889203520666,0.12939025837171128
Sudan,2025,2.8666570008596572,4.386889203520666,0.12939025837171128
Sudan,2026,2.8666570008596572,4.386889203520666,0.12939025837171128
Sudan,2027,2.8666570008596572,4.386889203520666,0.12939025837171128
Sudan,2028,2.8666570008596572,4.386889203520666,0.12939025837171128
São Tomé and Príncipe,2024,3.5957011571547426,11.48479183201995,0.5137102985615729
São Tomé and Príncipe,2025,3.633833924930187,11.48479183201995,0.5137102985615729
São Tomé and Príncipe,2026,3.6677487281738803,11.48479183201995,0.5137102985615729
São Tomé and Príncipe,2027,3.6054352877809697,11.48479183201995,0.5137102985615729
São Tomé and Príncipe,2028,3.646466772055801,11.48479183201995,0.5137102985615729
Tanzania,2024,6.727491303058966,6.33008429965809,0.4520282417068811
Tanzania,2025,6.5793438716816075,6.33008429965809,0.4520282417068811
Tanzania,2026,6.498804565339916,6.33008429965809,0.4520282417068811
Tanzania,2027,6.455019939405509,6.33008429965809,0.4520282417068811
Tanzania,2028,6.431216736282768,6.33008429965809,0.4520282417068811
Togo,2024,4.756969429508946,13.509646736200976,0.7430305704910536
Togo,2025,4.756969429508946,13.509646736200976,0.7430305704910536
Togo,2026,4.756969429508946,13.509646736200976,0.7430305704910536
Togo,2027,4.756969429508946,13.509646736200976,0.7430305704910536
Togo,2028,4.756969429508946,13.509646736200976,0.7430305704910536
Tunisia,2024,2.0272320636116703,16.928901588113256,0.4636334051804441
Tunisia,2025,2.0272320636116703,16.928901588113256,0.4636334051804441
Tunisia,2026,2.0272320636116703,16.928901588113256,0.4636334051804441
Tunisia,2027,2.0272320636116703,16.928901588113256,0.4636334051804441
Tunisia,2028,2.0272320636116703,16.928901588113256,0.4636334051804441
Uganda,2024,5.722340433035699,16.37039565210196,1.3159463937538805
Uganda,2025,5.522278387675577,16.37039565210196,1.3159463937538805
Uganda,2026,5.452990481298448,16.37039565210196,1.3159463937538805
Uganda,2027,5.428993855844159,16.37039565210196,1.3159463937538805
Uganda,2028,5.420683054388286,16.37039565210196,1.3159463937538805
Zambia,2024,4.307702872795855,14.224187925931513,0.7820802462569685
Zambia,2025,4.181505079760868,14.224187925931513,0.7820802462569685
Zambia,2026,4.074918726669677,14.224187925931513,0.7820802462569685
Zambia,2027,3.9848961486826715,14.224187925931513,0.7820802462569685
Zambia,2028,3.9088632953914724,14.224187925931513,0.7820802462569685
Zimbabwe,2024,1.5538134944821878,76.16306442126024,2.231032437768843
Zimbabwe,2025,0.8325297847017059,76.16306442126024,2.231032437768843
Zimbabwe,2026,0.44606759104408994,76.16306442126024,2.231032437768843
Zimbabwe,2027,0.2390020146260237,76.16306442126024,2.231032437768843
Zimbabwe,2028,0.12805674328770508,76.16306442126024,2.231032437768843
Antigua and Barbuda,2024,3.2362408222017254,26.7519613959238,1.1493556892149086
Antigua and Barbuda,2025,3.3866150331413922,26.7519613959238,1.1493556892149086
Antigua and Barbuda,2026,3.3866150331413922,26.7519613959238,1.1493556892149086
Antigua and Barbuda,2027,3.3866150331413922,26.7519613959238,1.1493556892149086
Antigua and Barbuda,2028,3.3866150331413922,26.7519613959238,1.1493556892149086
Argentina,2024,1.8615758796735054,8.138000960662751,0.1632142237917878
Argentina,2025,1.831156006065055,8.138000960662751,0.1632142237917878
Argentina,2026,1.831156006065055,8.138000960662751,0.1632142237917878
Argentina,2027,1.831156006065055,8.138000960662751,0.1632142237917878
Argentina,2028,1.831156006065055,8.138000960662751,0.1632142237917878
Aruba,2024,3.25,185.6060606060606,2.1105686437545685
Aruba,2025,3.25,185.6060606060606,2.1105686437545685
Aruba,2026,3.25,185.6060606060606,2.1105686437545685
Aruba,2027,3.25,185.6060606060606,2.1105686437545685
Aruba,2028,3.25,185.6060606060606,2.1105686437545685
Bahamas The,2024,1.8469387755102038,15.946712018140568,0.27014581035151886
Bahamas The,2025,1.8469387755102038,15.946712018140568,0.27014581035151886
Bahamas The,2026,1.8469387755102038,15.946712018140568,0.27014581035151886
Bahamas The,2027,1.8469387755102038,15.946712018140568,0.27014581035151886
Bahamas The,2028,1.8469387755102038,15.946712018140568,0.27014581035151886
Barbados,2024,1.380612314234658,54.91359130677448,1.592165947074472
Barbados,2025,1.0604890177594413,54.91359130677448,1.592165947074472
Barbados,2026,1.0604890177594413,54.91359130677448,1.592165947074472
Barbados,2027,1.0604890177594413,54.91359130677448,1.592165947074472
Barbados,2028,1.0604890177594413,54.91359130677448,1.592165947074472
Belize,2024,3.9029238077098456,119.28108502020804,2.3977990348113254
Belize,2025,4.50629617357774,119.28108502020804,2.3977990348113254
Belize,2026,4.50629617357774,119.28108502020804,2.3977990348113254
Belize,2027,4.50629617357774,119.28108502020804,2.3977990348113254
Belize,2028,4.50629617357774,119.28108502020804,2.3977990348113254
Bolivia,2024,2.3565543256169175,11.9604904886158,0.27473694867805065
Bolivia,2025,2.387827603682155,11.9604904886158,0.27473694867805065
Bolivia,2026,2.413246424766907,11.9604904886158,0.27473694867805065
